100	5	10	3
1	1	1	1	1	3680	31130	6688	4080	124519	-1
0	job0	1	50	20	20	28	0	49
0	job1	1	50	20	20	28	0	101
0	job2	1	50	20	20	28	0	122
0	job3	1	50	20	20	28	0	197
0	job4	1	50	20	20	28	0	208
0	job5	1	50	20	20	28	0	349
0	job6	1	50	20	20	28	0	373
0	job7	1	50	20	20	28	0	379
0	job8	1	50	20	20	28	0	463
0	job9	1	50	20	20	28	0	487
0	job10	1	50	20	20	28	0	497
0	job11	1	50	20	20	28	0	609
0	job12	1	50	20	20	28	0	666
0	job13	1	50	20	20	28	0	698
0	job14	1	50	20	20	28	0	724
0	job15	1	50	20	20	28	0	930
0	job16	1	50	20	20	28	0	1112
0	job17	1	50	20	20	28	0	1128
0	job18	1	50	20	20	28	0	1180
0	job19	1	50	20	20	28	0	1185
0	job20	1	50	20	20	28	0	1187
0	job21	1	50	20	20	28	0	1214
0	job22	1	50	20	20	28	0	1234
0	job23	1	50	20	20	28	0	1262
0	job24	1	50	20	20	28	0	1285
0	job25	1	50	20	20	28	0	1420
0	job26	1	50	20	20	28	0	1453
0	job27	1	50	20	20	28	0	1496
0	job28	1	50	20	20	28	0	1525
0	job29	1	50	20	20	28	0	1665
0	job30	1	50	20	20	28	0	1669
0	job31	1	50	20	20	28	0	1700
0	job32	1	50	20	20	28	0	1725
0	job33	1	50	20	20	28	0	1746
0	job34	1	50	20	20	28	0	1856
0	job35	1	50	20	20	28	0	1974
0	job36	1	50	20	20	28	0	1975
0	job37	1	50	20	20	28	0	1975
0	job38	1	50	20	20	28	0	1976
0	job39	1	50	20	20	28	0	1977
0	job40	1	50	20	20	28	0	1981
0	job41	1	50	20	20	28	0	2181
0	job42	1	50	20	20	28	0	2228
0	job43	1	50	20	20	28	0	2281
0	job44	1	50	20	20	28	0	2323
0	job45	1	50	20	20	28	0	2647
0	job46	1	50	20	20	28	0	2684
0	job47	1	50	20	20	28	0	2752
0	job48	1	50	20	20	28	0	2793
0	job49	1	50	20	20	28	0	2826
0	job50	1	50	20	20	28	0	2856
0	job51	1	50	20	20	28	0	2863
0	job52	1	50	20	20	28	0	2872
0	job53	1	50	20	20	28	0	2876
0	job54	1	50	20	20	28	0	2877
0	job55	1	50	20	20	28	0	2877
0	job56	1	50	20	20	28	0	2878
0	job57	1	50	20	20	28	0	2879
0	job58	1	50	20	20	28	0	2924
2	job59	1	50	26321	26321	37902	0	2928
1	job60	1	50	6079	6079	8753	0	2977
1	job61	1	50	6079	6079	8753	0	3054
0	job62	1	50	20	20	28	0	3092
0	job63	1	50	20	20	28	0	3137
